color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,Action,Adventure,Fantasy,SciFi,Thriller,Comedy,Romance,Animation,Western,Drama,Family,Mystery,Horror,Crime,Sport,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Judd Apatow,230,153,0,130,RZA,11000,51814190,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Adam Sandler,Funny People ,100837,11852,Maude Apatow,1,breasts|comedian|craigslist|infidelity|stand up comedian,301,English,USA,R,75000000,2009,561,6.4,1.85,0
Color,Peter Berg,234,110,532,461,Frances Fisher,3000,47456450,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Jennifer Garner,The Kingdom ,101386,5187,Tim McGraw,1,al qaeda|bomb making|fbi|saudi arabia|stabbed in the crotch,289,English,USA,R,70000000,2007,638,7.1,2.35,0
Color,Adam McKay,164,122,285,989,Leslie Bibb,8000,148213377,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Will Ferrell,Talladega Nights: The Ballad of Ricky Bobby ,130776,12410,Gary Cole,5,car racing|french|friend|nascar|racing,437,English,USA,PG-13,73000000,2006,1000,6.6,2.35,0
Color,David Silverman,299,87,30,433,Yeardley Smith,745,183132370,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Albert Brooks,The Simpsons Movie ,259083,3086,Marcia Wallace,0,alaska|dome|lake|pig|the simpsons,763,English,USA,PG-13,75000000,2007,440,7.4,2.35,0
Color,John Lasseter,256,117,487,769,Cheech Marin,1000,244052771,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,John Ratzenberger,Cars ,263853,4905,George Carlin,0,car|desert|route 66|tow truck|truck,584,English,USA,G,120000000,2006,843,7.2,2.35,0
Color,Paul Tibbitt,147,92,5,726,Billy West,870,162495848,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Tim Conway,The SpongeBob Movie: Sponge Out of Water ,34359,5217,Eddie Deezen,0,book|magic|pirate|plankton|time machine,133,English,USA,PG,74000000,2015,861,6,1.85,16000
Color,Quentin Tarantino,486,153,16000,11000,Brad Pitt,13000,120523073,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Michael Fassbender,Inglourious Basterds ,885175,36741,Christoph Waltz,1,france|german|nazis|revenge|scalping,1527,English,USA,R,75000000,2009,11000,8.3,2.35,42000
Color,Brett Ratner,245,101,420,467,Rufus Sewell,12000,72660029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dwayne Johnson,Hercules ,115687,16235,Ingrid BolsÃ¸ Berdal,0,army|greek mythology|hercules|king|mercenary,269,English,USA,PG-13,100000000,2014,3000,6,2.35,21000
Color,M. Night Shyamalan,284,110,0,559,Freddy RodrÃ­guez,3000,42272747,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,Bryce Dallas Howard,Lady in the Water ,78635,5609,Bob Balaban,1,apartment|bedtime story|eagle|stuttering|swimming pool,1040,English,USA,PG-13,70000000,2006,579,5.6,1.85,0
Color,Betty Thomas,107,88,84,1000,Bridgit Mendler,1000,219613391,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,Amy Poehler,Alvin and the Chipmunks: The Squeakquel ,31649,5227,Jesse McCartney,0,adidas|chipmunk|hospital|school|waste container,98,English,USA,PG,75000000,2009,1000,4.5,1.85,2000
Color,Antoine Fuqua,358,119,845,992,Morgan Freeman,18000,98895417,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gerard Butler,Olympus Has Fallen ,203154,31782,Radha Mitchell,3,political thriller|politics|president|speaker of the house|u.s. president,698,English,USA,R,70000000,2013,11000,6.5,2.35,45000
Color,Jonathan Liebesman,355,116,473,464,Jim Parrack,833,83552429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Noel Fisher,Battle Los Angeles ,154955,4001,Ramon Rodriguez,0,alien|extraterrestrial|invasion|marine|mission,800,English,USA,PG-13,70000000,2011,697,5.8,2.35,25000
 Black and White,Steven Spielberg,388,146,14000,979,Benedict Cumberbatch,25000,79883359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jeremy Irvine,War Horse ,116159,46726,Eddie Marsan,1,barbed wire|british|cavalry|horse|world war one,488,English,USA,PG-13,66000000,2011,19000,7.2,2.35,28000
Color,George Clooney,371,118,0,559,Matt Damon,13000,78031620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bill Murray,The Monuments Men ,102248,27674,Bob Balaban,7,art|art expert|nazi stolen art|soldier|world war two,403,English,USA,PG-13,70000000,2014,13000,6.1,2.35,34000
Color,Oliver Stone,297,136,0,17,Austin Pendleton,903,52474616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frank Langella,Wall Street: Money Never Sleeps ,84118,1579,John Buffalo Mailer,2,corporate greed|crisis|economy|greed|mentor,245,English,USA,PG-13,70000000,2010,592,6.3,2.35,13000
Color,Gary Shore,261,92,28,423,Sarah Gadon,3000,55942830,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Dominic Cooper,Dracula Untold ,138582,5178,Zach McGowan,1,death of wife|dracula|tarantula|turk|vampire,423,English,USA,PG-13,70000000,2014,692,6.3,2.35,37000
Color,Matthew Vaughn,228,127,905,271,David Kelly,15000,38345403,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,Henry Cavill,Stardust ,212085,16034,Nathaniel Parker,8,king|magic|one word title|pirate|village,492,English,UK,PG-13,70000000,2007,588,7.7,2.35,15000
Color,Ron Howard,185,111,2000,244,Clint Howard,17000,48430355,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Channing Tatum,The Dilemma ,43709,18510,Chelcie Ross,2,best friend|friend|investigation|secret|two word title,141,English,USA,PG-13,70000000,2011,1000,5.3,2.35,0
Color,MÃ¥ns MÃ¥rlind,242,88,24,324,Stephen Rea,5000,62321039,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Theo James,Underworld: Awakening ,117096,5861,Sandrine Holt,1,battle|cryogenics|detective|scientist|vampire,271,English,USA,R,70000000,2012,327,6.4,2.35,24000
Color,Adam Shankman,360,136,163,66,Shane Hartline,394,38509342,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,James Martin Kelly,Rock of Ages ,61995,712,Celina Beach,7,concert|love|music industry|panties|pole dancer,356,English,USA,PG-13,75000000,2012,217,5.9,2.35,33000
Color,Gary McKendry,189,116,5,748,Robert De Niro,26000,25093607,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Jason Statham,Killer Elite ,105556,49608,Ben Mendelsohn,2,australia|death|mentor|revenge|secret society,157,English,UK,R,35000000,2011,22000,6.5,2.35,17000
Color,Will Finn,51,88,6,854,Oliver Platt,2000,8460990,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,Lea Michele,Legends of Oz: Dorothy's Return ,5116,6946,Jim Belushi,1,jester|kansas|oz|princess|tornado,54,English,USA,PG,70000000,2013,1000,5.6,,5000
Color,Michael Mann,261,133,0,301,Archie Kao,26000,7097125,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Chris Hemsworth,Blackhat ,38983,28129,Brandon Molale,1,chinese|computer|cybercrime|hacker|one word title,207,English,USA,R,70000000,2015,326,5.4,2.35,11000
Color,Michael Caton-Jones,159,116,105,246,Indira Varma,844,5851188,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Charlotte Rampling,Basic Instinct 2 ,31124,1899,Neil Maskell,1,drugs|murder|psychiatrist|scotland yard|sex,313,English,UK,R,70000000,2006,729,4.2,2.35,764
Color,Mikael HÃ¥fstrÃ¶m,286,115,101,585,50 Cent,13000,25121291,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,Sylvester Stallone,Escape Plan ,177653,15708,Matt Gerald,1,cia agent|escape|muslim|prison|ship,279,English,USA,R,50000000,2013,1000,6.7,2.35,34000
Color,Renny Harlin,156,99,212,182,Luke Newberry,576,18821279,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Roxanne McKee,The Legend of Hercules ,44891,1520,Gaia Weiss,0,ancient greece|forbidden love|hercules|king|slavery,202,English,USA,PG-13,70000000,2014,358,4.2,2.35,12000
Color,David Slade,293,124,171,10000,Kristen Stewart,21000,300523113,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Robert Pattinson,The Twilight Saga: Eclipse ,184637,52547,Anna Kendrick,3,friendship|graduation|revenge|vampire|werewolf,498,English,USA,PG-13,68000000,2010,17000,4.9,2.35,29000
Color,Pierre Coffin,304,87,275,975,Miranda Cosgrove,7000,251501645,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Steve Carell,Despicable Me ,385943,11608,Jack McBrayer,0,girl|minion|moon|pyramid|white picket fence,296,English,USA,PG,69000000,2010,2000,7.7,1.85,31000
Color,Seth MacFarlane,280,125,3000,3000,Morgan Freeman,14000,81257500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Liam Neeson,Ted 2 ,117739,30010,Seth MacFarlane,0,baby|f word|fight|lawyer|marriage,229,English,USA,R,68000000,2015,11000,6.4,2.35,30000
Color,Alejandro AmenÃ¡bar,180,141,448,334,Ashraf Barhom,614,617840,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Max Minghella,Agora ,52496,1829,Rupert Evans,2,christian|love|philosophy|prefect|slave,172,English,Spain,R,70000000,2009,451,7.2,2.35,29000
Color,Bobby Farrelly,237,111,101,681,Larry Joe Campbell,966,45045037,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Jenna Fischer,Hall Pass ,103230,3393,Stephen Merchant,3,drugged food|female frontal nudity|male frontal nudity|male nudity|marriage,143,English,USA,R,36000000,2011,919,5.9,2.35,10000
Color,Craig Gillespie,178,117,44,531,Abraham Benrubi,788,27550735,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Michael Raymond-James,The Finest Hours ,27481,3524,Graham McTavish,0,1950s|coast guard|oil tanker|sinking ship|survival,113,English,USA,PG-13,,2016,562,6.8,2.35,12000
Color,Ridley Scott,238,128,0,135,Simon McBurney,29000,39380442,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Leonardo DiCaprio,Body of Lies ,174248,29824,Michael Gaston,1,cia|jordan|middle east|spy|terrorist,263,English,USA,R,70000000,2008,149,7.1,2.35,0
Color,Jay Roach,190,114,116,982,Stephanie Szostak,7000,72980108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Steve Carell,Dinner for Schmucks ,80338,10419,Bruce Greenwood,2,dinner|diorama|idiot|irs|mouse,264,English,USA,PG-13,,2010,1000,5.9,1.85,0
Color,Timur Bekmambetov,393,105,335,911,Dominic Cooper,3000,37516013,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Rufus Sewell,Abraham Lincoln: Vampire Hunter ,128629,8281,Benjamin Walker,0,chopping down a tree|hanging upside down|shopkeeper|vampire|vampire hunter,348,English,USA,R,69000000,2012,3000,5.9,2.35,98000
Color,Doug Lefler,90,102,4,112,Nonso Anozie,14000,5932060,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Colin Firth,The Last Legion ,29285,14625,Owen Teale,0,5th century|boy|capri|roman legion|soldier,174,English,UK,PG-13,35000000,2007,394,5.4,2.35,0
Color,Scott Waugh,327,132,76,464,Dominic Cooper,3000,43568507,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Rami Malek,Need for Speed ,136954,7081,Ramon Rodriguez,1,cross country|custom car|illegal street racing|police officer crushed|street racing,346,English,USA,PG-13,66000000,2014,3000,6.5,2.35,32000
Color,Steven Spielberg,538,150,14000,655,Hal Holbrook,23000,182204440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Joseph Gordon-Levitt,Lincoln ,197412,25517,Bruce McGill,0,cultural conflict|politics|president|slavery|u.s. president,720,English,USA,PG-13,65000000,2012,826,7.4,2.35,71000
Color,Tom Hooper,488,158,0,11000,Eddie Redmayne,20000,148775460,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Hugh Jackman,Les MisÃ©rables ,243834,46204,Anne Hathaway,1,barricade|innkeeper|parole|rebellion|student,845,English,USA,PG-13,61000000,2012,13000,7.6,1.85,144000
Color,Adam McKay,173,106,285,105,Adam Scott,8000,100468793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Will Ferrell,Step Brothers ,212499,11264,Andrea Savage,2,dream|friendship|karaoke|love|slacker,277,English,USA,R,65000000,2008,3000,6.9,2.35,0
Color,Todd Phillips,307,95,480,490,RZA,21000,100448498,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Robert Downey Jr.,Due Date ,272789,23018,Matt Walsh,3,actor|aspiring actor|birth|misadventure|suitcase,285,English,USA,R,65000000,2010,561,6.6,2.35,25000
Color,Angelina Jolie Pitt,322,137,11000,465,Jack O'Connell,769,115603980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Finn Wittrock,Unbroken ,103589,2938,Alex Russell,0,emaciation|male nudity|plane crash|prisoner of war|torture,351,English,USA,PG-13,65000000,2014,698,7.2,2.35,35000
Color,Oliver Stone,242,129,0,625,Jay Hernandez,12000,70236496,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Nicolas Cage,World Trade Center ,67395,14421,Armando Riesco,0,based on true story|police|rescue|rubble|trapped,564,English,USA,PG-13,63000000,2006,1000,6,1.85,0
Color,Larry Charles,313,99,119,174,Aasif Mandvi,600,59617068,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Sayed Badreya,The Dictator ,213863,1375,Horatio Sanz,0,dictator|hotel|oil|overalls|sunglasses,310,English,USA,R,65000000,2012,346,6.4,2.35,59000
Color,Will Gluck,176,118,87,929,Dorian Missick,2000,85911262,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,QuvenzhanÃ© Wallis,Annie ,24735,4796,David Zayas,6,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,213,English,USA,PG,65000000,2014,1000,5.2,2.39,16000
Color,Glenn Ficarra,279,105,43,523,Adrian Martinez,10000,53846915,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,Will Smith,Focus ,149337,11943,Gerald McRaney,0,con artist|con man|deception|rivalry|seduction,221,English,USA,R,50100000,2015,806,6.6,1.85,23000
Color,McG,241,103,368,520,Abigail Spencer,27000,54758461,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Tom Hardy,This Means War ,147641,29808,Warren Christie,3,best friend|cia|cia agent|dating|undercover,238,English,USA,PG-13,65000000,2012,1000,6.3,2.35,18000
Color,Paul W.S. Anderson,239,96,545,974,Boris Kodjoe,14000,42345531,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Milla Jovovich,Resident Evil: Retribution ,104831,17913,Bingbing Li,0,corporation|fight|rescue|umbrella|zombie,423,English,Germany,R,65000000,2012,1000,5.4,2.35,32000
Color,Paul W.S. Anderson,230,111,545,805,Max Ryan,26000,36064910,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Jason Statham,Death Race ,166610,28643,Joan Allen,4,armored car|car|murder|prison|warden,211,English,USA,R,45000000,2008,872,6.4,2.35,0
Color,McG,96,131,368,383,Kimberly Williams-Paisley,11000,43532294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Matthew McConaughey,We Are Marshall ,46951,12088,Brian Geraghty,0,coach|football|football team|marshall university|university,175,English,USA,PG,65000000,2006,529,7.1,2.35,0
Color,Stuart Beattie,308,92,72,568,Kevin Grevioux,623,19059018,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Caitlin Stasey,"I, Frankenstein ",65709,3165,Miranda Otto,0,army|creature|demon|frankenstein|gargoyle,194,English,Australia,PG-13,65000000,2014,593,5.1,2.35,15000
 Black and White,Frank Miller,339,102,436,6000,Bruce Willis,23000,13750556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Joseph Gordon-Levitt,Sin City: A Dame to Kill For ,111102,49433,Eva Green,3,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,239,English,USA,R,65000000,2014,13000,6.5,1.85,32000
Color,Baltasar KormÃ¡kur,361,121,175,221,Martin Henderson,963,43247140,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Michael Kelly,Everest ,134625,2131,Tom Goodman-Hill,0,blizzard|mount everest|mountain|mountain climbing|snow,265,English,UK,PG-13,55000000,2015,580,7.1,2.35,40000
Color,Tom Tykwer,226,147,670,16,David Calder,177,2208939,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Michael Smiley,Perfume: The Story of a Murderer ,190490,253,Simon Chandler,0,18th century|perfume|scent|sense of smell|smell,482,English,Germany,R,50000000,2006,27,7.5,2.35,26000
Color,David Bowers,138,94,42,668,Charlize Theron,12000,19548064,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,Nicolas Cage,Astro Boy ,25681,23365,Dee Bradley Baker,1,betrayal|futuristic|gladiator|robot|scientist,77,English,Hong Kong,PG,65000000,2009,9000,6.3,2.35,0
Color,Daniel Lee,68,103,10,7,Peng Lin,21,72413,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Si Won Choi,Dragon Blade ,11584,58,Sung-jun Yoo,3,child fugitive|final battle|martial art|silk road|sword,86,Mandarin,China,R,65000000,2015,18,6.1,2.35,0
Color,Keenen Ivory Wayans,78,98,322,723,Brittany Daniel,979,58255287,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Chazz Palminteri,Littleman ,39471,6334,John Witherspoon,1,diamond|infant|parody|spoof|sports violence,187,English,USA,PG-13,64000000,2006,862,4.3,1.85,0
Color,Marco Schnabel,150,87,12,645,Romany Malco,3000,32178777,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Justin Timberlake,The Love Guru ,43300,6658,Verne Troyer,6,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,250,English,USA,PG-13,62000000,2008,966,3.8,2.35,0
Color,Quentin Tarantino,596,187,16000,1000,Jennifer Jason Leigh,46000,54116191,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,Craig Stark,The Hateful Eight ,272839,49912,ZoÃ« Bell,1,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,1018,English,USA,R,44000000,2015,1000,7.9,2.76,114000
Color,Josh Gordon,191,93,8,970,Amy Poehler,8000,118153533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Will Ferrell,Blades of Glory ,129995,13232,Jon Heder,2,competition|fight|ice|jock strap|nintendo game boy advance,246,English,USA,PG-13,61000000,2007,1000,6.3,1.85,0
Color,Tim Hill,156,95,25,439,Elizabeth Perkins,989,108012170,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Gary Cole,Hop ,24089,2558,Chelsea Handler,0,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,82,English,USA,PG,63000000,2011,664,5.5,1.85,0
Color,Zack Snyder,460,117,0,447,Michael Fassbender,18000,210592590,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Gerard Butler,300 ,607235,32360,Vincent Regan,0,battle|epic|greece|spartan|warrior,2073,English,USA,R,65000000,2006,13000,7.7,2.35,13000
Color,David Frankel,180,115,64,664,Kathleen Turner,2000,143151473,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Eric Dane,Marley & Me ,116681,4811,Haley Bennett,0,box office hit|dog|dog movie|florida|pet name in title,320,English,USA,PG,60000000,2008,899,7.1,2.35,11000
Color,Walt Becker,177,100,12,311,Tichina Arnold,419,168213584,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Jill Hennessy,Wild Hogs ,99989,1412,Drew Sidora,3,biker gang|friend|motorcycle|new mexico|road trip,255,English,USA,PG-13,,2007,330,5.9,2.35,0
Color,David Fincher,568,149,21000,625,Sela Ward,835,167735396,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Patrick Fugit,Gone Girl ,569841,4348,Emily Ratajkowski,0,based on novel|disappearance|missing person|missing wife|murder suspect,1127,English,USA,R,61000000,2014,812,8.1,2.35,146000
Color,Baltasar KormÃ¡kur,265,109,175,459,Patrick Fischler,18000,75573300,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,Denzel Washington,2 Guns ,156898,20148,Fred Ward,1,close up of breasts|female nudity|fugitive|money|undercover,172,English,USA,R,61000000,2013,497,6.7,2.35,22000
Color,Peter Billingsley,166,113,0,721,Kristin Davis,4000,109176215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jon Favreau,Couples Retreat ,83506,8172,Tasha Smith,6,couple|island|marriage|tropical|voyeurism,144,English,USA,PG-13,60000000,2009,722,5.5,1.85,0
Color,Wes Ball,249,132,47,240,Lili Taylor,988,81687587,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ki Hong Lee,The Scorch Trials ,138246,2517,Rosa Salazar,0,desert|disease|escape|resistance|virus,360,English,USA,PG-13,61000000,2015,960,6.4,2.35,24000
Color,Ryan Murphy,213,140,708,745,Julia Roberts,11000,80574010,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,James Franco,Eat Pray Love ,63493,20440,Billy Crudup,1,divorce|emotional balance|female protagonist|indonesia|inner peace,302,English,USA,PG-13,60000000,2010,8000,5.7,1.85,26000
Color,Robert Schwentke,315,111,124,357,Morgan Freeman,13000,90356857,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Bruce Willis,RED ,238916,24928,Jaqueline Fleming,4,cia|female assassin|interrogation|office cubicle|spy,328,English,USA,PG-13,58000000,2010,11000,7.1,2.35,32000
Color,Christopher McQuarrie,387,130,188,1000,Robert Duvall,10000,80033643,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Tom Cruise,Jack Reacher ,226570,16385,David Oyelowo,2,coma|mysterious villain|police chase|shooting range|sniper,448,English,USA,PG-13,60000000,2012,3000,7,2.35,38000
Color,Kenny Ortega,136,111,197,6,Mekia Cox,433,71844424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Misha Gabriel Hamilton,This Is It ,33158,679,Judith Hill,0,2000s|box office hit|comeback|rehearsal|year 2009,223,English,USA,PG,60000000,2009,208,7.3,1.78,0
Color,Steven Soderbergh,436,106,0,175,Monique Gabriela Curnen,13000,75638743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Matt Damon,Contagion ,180479,13634,Griffin Kane,4,contagion|cure|infection|panic|virus,411,English,USA,PG-13,60000000,2011,240,6.6,1.85,42000
 Black and White,Henry Selick,310,100,253,57,Dawn French,309,75280058,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Jennifer Saunders,Coraline ,143121,647,John Hodgman,1,dream|new home|parallel worlds|scissors|secret door,279,English,USA,PG,60000000,2009,229,7.7,1.85,10000
Color,M. Night Shyamalan,323,91,0,751,Alan Ruck,11000,64505912,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Zooey Deschanel,The Happening ,163130,13654,Kristen Connolly,0,bee|nature|park|school|teacher,1264,English,USA,R,48000000,2008,946,5,1.85,6000
Color,Brian Robbins,76,98,48,722,Joel David Moore,21000,61112916,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Robert Downey Jr.,The Shaggy Dog ,14888,24664,Kristin Davis,0,animal as human|dog movie|elevator|human becoming an animal|sheepdog,83,English,USA,PG,50000000,2006,936,4.4,2.35,747
Color,Chris Butler,328,92,28,586,Kodi Smit-McPhee,10000,55994557,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Anna Kendrick,ParaNorman ,72287,13597,Elaine Stritch,0,curse|ghost|outcast|witch|zombie,176,English,USA,PG,60000000,2012,884,7,2.35,12000
Color,Sam Fell,118,93,18,903,Matthew Broderick,9000,50818750,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Emma Watson,The Tale of Despereaux ,31209,13403,Frank Langella,0,book|darkness|dungeon|princess|rat,106,English,UK,G,60000000,2008,2000,6.1,2.35,0
Color,Kenneth Branagh,313,105,0,288,Nonso Anozie,539,50549107,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Colm Feore,Jack Ryan: Shadow Recruit ,99035,1411,Gemma Chan,3,covert analyst|marine|russian|spy|stock market,289,English,USA,PG-13,60000000,2014,394,6.2,2.35,17000
Color,David O. Russell,315,124,737,14000,Robert De Niro,34000,56443482,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Jennifer Lawrence,Joy ,75329,75793,Bradley Cooper,3,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,256,English,USA,PG-13,60000000,2015,22000,6.6,1.85,24000
Color,Babak Najafi,225,99,24,864,Radha Mitchell,18000,62401264,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Gerard Butler,London Has Fallen ,69484,20276,Julian Kostov,3,british|funeral|good versus evil|mole|sequel,323,English,UK,R,60000000,2016,992,5.9,2.35,28000
Color,Antoine Fuqua,198,124,845,295,Ned Beatty,650,46975183,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Tate Donovan,Shooter ,256213,1640,Louis Ferreira,0,colonel|ethiopia|marksman|on the run|rangefinder,338,English,USA,R,61000000,2007,467,7.2,2.35,0
Color,Graham Annable,219,96,7,642,Dee Bradley Baker,874,50807639,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Isaac Hempstead Wright,The Boxtrolls ,40883,3151,Tracy Morgan,3,chase|puppet animation|red hat|stop motion animation|troll,122,English,USA,PG,60000000,2014,668,6.8,1.85,11000
Color,Phil Lord,435,100,97,2000,Will Ferrell,11000,257756197,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Morgan Freeman,The Lego Movie ,246698,22128,Alison Brie,0,based on toy|dual personality|evil businessman|good cop bad cop|lego,471,English,Australia,PG,60000000,2014,8000,7.8,2.35,64000
Color,Ruben Fleischer,415,113,181,300,Brandon Molale,33000,45996718,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Ryan Gosling,Gangster Squad ,173530,34738,Wade Williams,3,good versus evil|machine gun|mobster|police vigilantism|year 1949,264,English,USA,R,60000000,2013,301,6.7,2.35,40000
